Input_dataset,Date_created,Init_year,End_year,ID_type,Current_time,Intrusion_type,manual_input_type,manual_input_path,manual_input_save,Variables_used,ID
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:18:07 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",26
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:20:19 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",27
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:27:22 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",28
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:34:05 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",29
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:40:49 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",30
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:44:43 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",31
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:48:04 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",32
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:48:36 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",33
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:51:30 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",34
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:52:56 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",35
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 11:55:04 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_NORMAL1723679472.pkl,OFF,"['salinity', 'temperature']",36
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 12:14:37 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_MID1720009644.pkl,OFF,"['salinity', 'temperature']",37
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 12:22:18 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_MID1720009644.pkl,OFF,"['salinity', 'temperature']",38
../data/PROCESSED/BBMP_salected_data0.pkl,Sun Aug 18 12:27:57 2024,1999,2024,NORMAL,IMPORTED,../data/PROCESSED/manualID_MID1720009644.pkl,OFF,"['salinity', 'temperature']",39
